frame,processing_ms,deadline_ms,deadline_missed
136,6.488330,10.000000,0
137,6.798847,10.000000,0
138,6.596755,10.000000,0
139,5.637132,10.000000,0
140,6.839550,10.000000,0
141,6.989883,10.000000,0
142,6.351479,10.000000,0
143,6.373757,10.000000,0
144,5.997444,10.000000,0
145,5.435077,10.000000,0
146,5.348374,10.000000,0
147,5.352689,10.000000,0
148,5.434818,10.000000,0
149,5.336189,10.000000,0
150,5.222931,10.000000,0
151,5.543151,10.000000,0
152,6.613367,10.000000,0
153,5.953389,10.000000,0
154,6.316202,10.000000,0
155,5.394411,10.000000,0
156,5.268819,10.000000,0
157,5.324356,10.000000,0
158,5.421911,10.000000,0
159,5.254171,10.000000,0
160,5.352300,10.000000,0
161,5.416652,10.000000,0
162,5.249060,10.000000,0
163,5.270449,10.000000,0
164,5.272449,10.000000,0
165,5.307542,10.000000,0
166,5.474818,10.000000,0
167,5.484614,10.000000,0
168,5.309838,10.000000,0
169,5.383003,10.000000,0
170,5.221468,10.000000,0
171,5.469281,10.000000,0
172,5.387560,10.000000,0
173,5.284171,10.000000,0
174,5.272708,10.000000,0
175,5.399152,10.000000,0
176,5.303097,10.000000,0
177,5.342819,10.000000,0
178,5.320190,10.000000,0
179,5.155264,10.000000,0
180,5.205431,10.000000,0
181,5.217560,10.000000,0
182,5.400763,10.000000,0
183,5.397226,10.000000,0
184,5.356263,10.000000,0
185,5.481133,10.000000,0
186,5.383652,10.000000,0
187,5.434096,10.000000,0
188,5.205616,10.000000,0
189,5.326282,10.000000,0
190,5.380449,10.000000,0
191,5.356596,10.000000,0
192,5.346652,10.000000,0
193,5.398597,10.000000,0
194,5.251041,10.000000,0
195,5.374133,10.000000,0
196,5.347319,10.000000,0
197,5.203505,10.000000,0
198,5.423633,10.000000,0
199,7.536786,10.000000,0
200,7.398250,10.000000,0
201,6.018277,10.000000,0
202,5.390392,10.000000,0
203,5.376078,10.000000,0
204,5.152357,10.000000,0
205,5.577484,10.000000,0
206,6.489108,10.000000,0
207,5.648077,10.000000,0
208,5.515522,10.000000,0
209,5.406356,10.000000,0
210,5.321060,10.000000,0
211,5.364986,10.000000,0
212,5.323504,10.000000,0
213,5.354189,10.000000,0
214,5.242134,10.000000,0
215,5.340208,10.000000,0
216,5.480689,10.000000,0
217,5.458744,10.000000,0
218,5.366207,10.000000,0
219,5.401836,10.000000,0
220,5.286523,10.000000,0
221,5.356467,10.000000,0
222,5.314800,10.000000,0
223,5.247634,10.000000,0
224,5.432059,10.000000,0
225,5.310523,10.000000,0
226,5.210986,10.000000,0
227,5.324726,10.000000,0
228,5.265430,10.000000,0
229,5.352726,10.000000,0
230,5.371800,10.000000,0
231,5.395689,10.000000,0
232,5.435355,10.000000,0
233,5.264505,10.000000,0
234,5.343023,10.000000,0
235,5.353004,10.000000,0
236,5.397800,10.000000,0
237,5.229449,10.000000,0
238,5.412948,10.000000,0
239,5.461392,10.000000,0
240,5.266097,10.000000,0
241,5.274634,10.000000,0
242,5.352281,10.000000,0
243,5.362115,10.000000,0
244,5.267708,10.000000,0
245,5.396522,10.000000,0
246,5.317560,10.000000,0
247,5.306689,10.000000,0
248,5.388596,10.000000,0
249,5.379819,10.000000,0
250,5.376893,10.000000,0
251,5.423781,10.000000,0
252,5.328763,10.000000,0
253,5.291448,10.000000,0
254,5.493299,10.000000,0
255,5.354189,10.000000,0
256,5.338431,10.000000,0
257,5.317875,10.000000,0
258,5.267301,10.000000,0
259,5.246301,10.000000,0
260,5.395097,10.000000,0
261,5.335042,10.000000,0
262,5.471170,10.000000,0
263,5.341393,10.000000,0
264,5.727983,10.000000,0
265,5.654965,10.000000,0
266,5.313559,10.000000,0
267,5.275578,10.000000,0
268,5.439429,10.000000,0
269,5.271431,10.000000,0
270,5.385578,10.000000,0
271,5.393541,10.000000,0
272,5.333004,10.000000,0
273,5.202653,10.000000,0
274,5.330578,10.000000,0
275,5.405430,10.000000,0
276,5.465910,10.000000,0
277,5.455577,10.000000,0
278,5.331375,10.000000,0
279,5.303837,10.000000,0
280,5.443133,10.000000,0
281,5.298171,10.000000,0
282,5.296282,10.000000,0
283,5.803280,10.000000,0
284,5.334134,10.000000,0
285,5.491373,10.000000,0
286,5.222301,10.000000,0
287,5.399615,10.000000,0
288,5.324763,10.000000,0
289,5.375356,10.000000,0
290,5.299189,10.000000,0
291,5.432133,10.000000,0
292,5.416411,10.000000,0
293,5.343356,10.000000,0
294,5.421060,10.000000,0
295,5.241357,10.000000,0
296,5.345597,10.000000,0
297,5.806742,10.000000,0
298,5.338541,10.000000,0
299,5.347245,10.000000,0
300,5.338115,10.000000,0
301,6.306683,10.000000,0
302,5.519114,10.000000,0
303,5.448318,10.000000,0
304,5.406671,10.000000,0
305,5.401411,10.000000,0
306,5.314801,10.000000,0
307,5.238487,10.000000,0
308,5.436855,10.000000,0
309,5.364930,10.000000,0
310,5.423263,10.000000,0
311,5.617780,10.000000,0
312,5.326671,10.000000,0
313,5.424337,10.000000,0
314,5.306430,10.000000,0
315,5.341301,10.000000,0
316,5.387003,10.000000,0
317,5.322763,10.000000,0
318,5.320375,10.000000,0
319,5.320708,10.000000,0
320,5.316727,10.000000,0
321,5.352263,10.000000,0
322,5.372893,10.000000,0
323,5.401393,10.000000,0
324,5.380356,10.000000,0
325,5.351522,10.000000,0
326,5.271967,10.000000,0
327,5.384837,10.000000,0
328,5.344356,10.000000,0
329,6.298258,10.000000,0
330,6.587385,10.000000,0
331,5.742909,10.000000,0
332,5.349653,10.000000,0
333,5.245449,10.000000,0
334,5.310097,10.000000,0
335,5.393170,10.000000,0
336,5.269579,10.000000,0
337,5.232301,10.000000,0
338,5.326911,10.000000,0
339,5.417411,10.000000,0
340,5.327023,10.000000,0
341,5.371615,10.000000,0
342,5.338263,10.000000,0
343,5.310338,10.000000,0
344,5.419485,10.000000,0
345,5.355985,10.000000,0
346,5.363560,10.000000,0
347,5.447874,10.000000,0
348,5.355763,10.000000,0
349,5.420448,10.000000,0
350,5.394115,10.000000,0
351,5.337597,10.000000,0
352,5.301152,10.000000,0
353,5.337578,10.000000,0
354,5.352819,10.000000,0
355,5.277189,10.000000,0
356,5.418263,10.000000,0
357,5.305745,10.000000,0
358,5.220079,10.000000,0
359,5.639687,10.000000,0
360,5.960593,10.000000,0
361,5.340319,10.000000,0
362,5.307930,10.000000,0
363,5.291671,10.000000,0
364,7.187270,10.000000,0
365,5.579244,10.000000,0
366,5.235764,10.000000,0
367,5.967945,10.000000,0
368,5.441744,10.000000,0
369,5.326856,10.000000,0
370,5.329763,10.000000,0
371,5.465929,10.000000,0
372,5.335485,10.000000,0
373,5.191597,10.000000,0
374,5.435596,10.000000,0
375,5.300375,10.000000,0
376,5.352208,10.000000,0
377,5.475948,10.000000,0
378,5.331467,10.000000,0
379,5.303764,10.000000,0
380,5.483763,10.000000,0
381,5.291283,10.000000,0
382,5.455929,10.000000,0
383,6.851291,10.000000,0
384,6.784569,10.000000,0
385,7.389399,10.000000,0
386,6.979661,10.000000,0
387,5.638780,10.000000,0
388,5.785539,10.000000,0
389,7.602842,10.000000,0
390,7.309566,10.000000,0
391,6.247314,10.000000,0
392,6.524293,10.000000,0
393,5.415633,10.000000,0
394,5.512114,10.000000,0
395,5.478448,10.000000,0
396,5.386226,10.000000,0
397,5.339745,10.000000,0
398,5.395263,10.000000,0
399,5.341041,10.000000,0
400,5.430503,10.000000,0
401,5.251005,10.000000,0
402,5.450226,10.000000,0
403,5.416300,10.000000,0
404,5.262487,10.000000,0
405,5.457781,10.000000,0
406,5.318745,10.000000,0
407,5.331800,10.000000,0
408,5.441763,10.000000,0
409,5.342393,10.000000,0
410,5.367615,10.000000,0
411,5.765168,10.000000,0
412,6.840495,10.000000,0
413,6.988846,10.000000,0
414,6.709292,10.000000,0
415,5.711483,10.000000,0
416,5.743317,10.000000,0
417,6.846958,10.000000,0
418,6.833532,10.000000,0
419,6.508423,10.000000,0
420,6.755180,10.000000,0
421,6.197832,10.000000,0
422,5.393689,10.000000,0
423,5.334153,10.000000,0
424,5.444670,10.000000,0
425,5.331708,10.000000,0
426,5.283560,10.000000,0
427,5.425689,10.000000,0
428,5.308949,10.000000,0
429,5.361560,10.000000,0
430,5.415504,10.000000,0
431,5.272449,10.000000,0
432,5.301004,10.000000,0
433,5.293709,10.000000,0
434,5.347559,10.000000,0
435,5.478800,10.000000,0
436,5.849723,10.000000,0
437,5.328615,10.000000,0
438,5.395226,10.000000,0
439,5.338264,10.000000,0
440,5.350948,10.000000,0
441,5.268523,10.000000,0
442,5.454392,10.000000,0
443,5.206913,10.000000,0
444,5.274449,10.000000,0
445,5.226598,10.000000,0
446,5.377727,10.000000,0
447,5.313783,10.000000,0
448,5.288653,10.000000,0
449,5.379634,10.000000,0
450,5.483207,10.000000,0
451,5.448948,10.000000,0
452,5.594280,10.000000,0
453,5.398949,10.000000,0
454,5.367948,10.000000,0
455,5.245024,10.000000,0
456,5.319171,10.000000,0
457,5.446763,10.000000,0
458,5.382800,10.000000,0
459,5.380319,10.000000,0
460,5.363152,10.000000,0
461,5.271115,10.000000,0
462,5.341060,10.000000,0
463,5.708002,10.000000,0
464,5.291004,10.000000,0
465,5.301930,10.000000,0
466,5.462503,10.000000,0
467,5.393356,10.000000,0
468,5.232708,10.000000,0
469,5.445188,10.000000,0
470,5.299079,10.000000,0
471,5.294375,10.000000,0
472,5.413337,10.000000,0
473,5.330153,10.000000,0
474,5.284967,10.000000,0
475,5.461522,10.000000,0
476,5.281968,10.000000,0
477,5.727299,10.000000,0
478,5.392689,10.000000,0
479,5.347967,10.000000,0
480,5.544354,10.000000,0
481,5.404208,10.000000,0
482,5.384411,10.000000,0
483,5.466559,10.000000,0
484,5.345022,10.000000,0
485,5.336708,10.000000,0
486,5.581854,10.000000,0
487,6.289554,10.000000,0
488,6.907198,10.000000,0
489,5.641095,10.000000,0
490,5.308653,10.000000,0
491,5.352300,10.000000,0
492,5.414541,10.000000,0
493,5.378226,10.000000,0
494,5.340837,10.000000,0
495,5.323819,10.000000,0
496,5.379282,10.000000,0
497,5.279838,10.000000,0
498,5.451708,10.000000,0
499,5.452208,10.000000,0
500,5.625317,10.000000,0
501,5.448374,10.000000,0
502,5.405652,10.000000,0
503,5.309449,10.000000,0
504,5.381429,10.000000,0
505,5.254115,10.000000,0
506,5.319338,10.000000,0
507,5.282763,10.000000,0
508,5.416540,10.000000,0
509,5.401319,10.000000,0
510,5.225338,10.000000,0
511,5.311449,10.000000,0
512,5.230839,10.000000,0
513,5.307801,10.000000,0
514,5.366226,10.000000,0
515,5.461022,10.000000,0
516,5.311504,10.000000,0
517,5.471893,10.000000,0
518,5.280097,10.000000,0
519,5.428948,10.000000,0
520,5.588558,10.000000,0
521,5.585169,10.000000,0
522,5.346096,10.000000,0
523,5.382079,10.000000,0
524,5.355245,10.000000,0
525,5.417800,10.000000,0
526,5.324411,10.000000,0
527,5.454151,10.000000,0
528,5.278782,10.000000,0
529,5.320338,10.000000,0
530,5.381986,10.000000,0
531,5.261338,10.000000,0
532,5.385244,10.000000,0
533,5.301856,10.000000,0
534,5.317690,10.000000,0
535,5.285634,10.000000,0
536,5.467336,10.000000,0
537,5.350319,10.000000,0
538,5.253857,10.000000,0
539,5.353893,10.000000,0
540,5.370708,10.000000,0
541,5.321337,10.000000,0
542,5.381041,10.000000,0
543,5.300189,10.000000,0
544,5.182228,10.000000,0
545,5.551448,10.000000,0
546,5.253431,10.000000,0
547,5.284912,10.000000,0
548,5.257616,10.000000,0
549,5.246060,10.000000,0
550,5.336208,10.000000,0
551,5.400374,10.000000,0
552,5.209505,10.000000,0
553,5.191839,10.000000,0
554,5.524985,10.000000,0
555,5.298430,10.000000,0
556,5.347171,10.000000,0
557,5.453819,10.000000,0
558,5.329431,10.000000,0
559,5.875260,10.000000,0
560,5.502466,10.000000,0
561,5.391226,10.000000,0
562,5.321116,10.000000,0
563,5.495467,10.000000,0
564,5.303690,10.000000,0
565,5.354856,10.000000,0
566,5.398448,10.000000,0
567,5.482910,10.000000,0
568,5.370004,10.000000,0
569,5.331633,10.000000,0
570,5.370300,10.000000,0
571,5.303578,10.000000,0
572,5.300060,10.000000,0
573,5.421189,10.000000,0
574,5.381818,10.000000,0
575,5.356819,10.000000,0
576,6.251425,10.000000,0
577,6.258146,10.000000,0
578,6.227592,10.000000,0
579,5.416392,10.000000,0
580,5.293542,10.000000,0
581,5.379985,10.000000,0
582,5.348893,10.000000,0
583,5.347393,10.000000,0
584,5.299597,10.000000,0
585,5.446430,10.000000,0
586,5.343912,10.000000,0
587,5.407096,10.000000,0
588,5.190061,10.000000,0
589,5.308653,10.000000,0
590,5.329449,10.000000,0
591,5.335430,10.000000,0
592,5.305875,10.000000,0
593,5.341207,10.000000,0
594,5.298060,10.000000,0
595,5.473708,10.000000,0
596,5.399577,10.000000,0
597,5.292208,10.000000,0
598,5.419189,10.000000,0
599,5.370171,10.000000,0
600,5.370819,10.000000,0
601,5.313708,10.000000,0
602,5.429967,10.000000,0
603,5.358782,10.000000,0
604,5.484226,10.000000,0
605,5.316782,10.000000,0
606,5.269690,10.000000,0
607,6.378034,10.000000,0
608,6.561867,10.000000,0
609,6.546015,10.000000,0
610,5.591040,10.000000,0
611,5.379430,10.000000,0
612,5.407800,10.000000,0
613,5.391448,10.000000,0
614,5.316245,10.000000,0
615,5.365559,10.000000,0
616,5.319375,10.000000,0
617,5.382708,10.000000,0
618,5.324153,10.000000,0
619,5.434374,10.000000,0
620,5.365986,10.000000,0
621,5.367282,10.000000,0
622,5.399022,10.000000,0
623,5.243634,10.000000,0
624,5.359523,10.000000,0
625,5.434763,10.000000,0
626,5.281560,10.000000,0
627,5.467596,10.000000,0
628,5.467633,10.000000,0
629,5.369744,10.000000,0
630,5.243394,10.000000,0
631,5.425096,10.000000,0
632,5.223561,10.000000,0
633,5.287838,10.000000,0
634,5.350875,10.000000,0
635,5.324079,10.000000,0
636,5.375541,10.000000,0
637,5.339745,10.000000,0
638,5.183042,10.000000,0
639,5.533021,10.000000,0
640,5.459189,10.000000,0
641,5.336227,10.000000,0
642,5.277671,10.000000,0
643,5.275227,10.000000,0
644,5.321004,10.000000,0
645,5.456707,10.000000,0
646,5.432263,10.000000,0
647,5.476096,10.000000,0
648,5.378282,10.000000,0
649,5.275542,10.000000,0
650,5.200635,10.000000,0
651,5.364004,10.000000,0
652,5.342153,10.000000,0
653,5.325226,10.000000,0
654,5.242950,10.000000,0
655,5.336060,10.000000,0
656,5.282153,10.000000,0
657,5.299208,10.000000,0
658,5.413096,10.000000,0
659,5.321745,10.000000,0
660,5.386171,10.000000,0
661,5.494763,10.000000,0
662,5.941797,10.000000,0
663,5.338393,10.000000,0
664,5.329931,10.000000,0
665,5.910964,10.000000,0
666,5.347690,10.000000,0
667,5.321041,10.000000,0
668,5.331578,10.000000,0
669,5.316578,10.000000,0
670,5.359060,10.000000,0
671,5.348578,10.000000,0
672,5.346412,10.000000,0
673,5.445559,10.000000,0
674,5.222764,10.000000,0
675,5.611355,10.000000,0
676,5.516430,10.000000,0
677,5.274652,10.000000,0
678,5.477355,10.000000,0
679,5.335560,10.000000,0
680,5.393911,10.000000,0
681,5.415744,10.000000,0
682,5.294968,10.000000,0
683,5.277208,10.000000,0
684,5.360486,10.000000,0
685,5.387078,10.000000,0
686,5.278134,10.000000,0
687,5.468818,10.000000,0
688,5.403522,10.000000,0
689,5.267190,10.000000,0
690,5.349504,10.000000,0
691,5.315727,10.000000,0
692,5.413929,10.000000,0
693,5.227745,10.000000,0
694,5.381430,10.000000,0
695,5.420708,10.000000,0
696,5.235208,10.000000,0
697,5.281912,10.000000,0
698,5.356208,10.000000,0
699,5.269246,10.000000,0
700,5.399430,10.000000,0
701,5.209727,10.000000,0
702,5.328042,10.000000,0
703,5.255560,10.000000,0
704,5.346967,10.000000,0
705,5.307782,10.000000,0
706,5.366522,10.000000,0
707,5.272524,10.000000,0
708,5.345745,10.000000,0
709,5.465893,10.000000,0
710,5.366763,10.000000,0
711,5.353133,10.000000,0
712,5.372559,10.000000,0
713,5.479263,10.000000,0
714,5.158080,10.000000,0
715,5.299819,10.000000,0
716,5.435856,10.000000,0
717,5.311709,10.000000,0
718,5.340190,10.000000,0
719,5.457652,10.000000,0
720,5.219579,10.000000,0
721,5.363505,10.000000,0
722,5.425837,10.000000,0
723,5.376615,10.000000,0
724,5.402374,10.000000,0
725,5.391375,10.000000,0
726,5.300690,10.000000,0
727,5.381318,10.000000,0
728,5.396004,10.000000,0
729,5.198339,10.000000,0
730,5.344375,10.000000,0
731,5.323374,10.000000,0
732,5.238764,10.000000,0
733,5.152024,10.000000,0
734,5.481059,10.000000,0
735,5.305726,10.000000,0
736,5.248190,10.000000,0
737,5.458411,10.000000,0
738,5.262504,10.000000,0
739,5.306930,10.000000,0
740,5.435226,10.000000,0
741,5.286764,10.000000,0
742,5.257561,10.000000,0
743,5.369615,10.000000,0
744,5.409670,10.000000,0
745,5.325542,10.000000,0
746,5.365041,10.000000,0
747,5.290394,10.000000,0
748,5.706854,10.000000,0
749,5.385504,10.000000,0
750,5.387855,10.000000,0
751,5.322745,10.000000,0
752,5.388560,10.000000,0
753,5.345783,10.000000,0
754,5.442800,10.000000,0
755,5.351986,10.000000,0
756,5.321578,10.000000,0
757,5.612002,10.000000,0
758,5.199783,10.000000,0
759,5.372042,10.000000,0
760,5.330189,10.000000,0
761,5.380060,10.000000,0
762,5.393467,10.000000,0
763,5.447096,10.000000,0
764,5.296597,10.000000,0
765,5.376689,10.000000,0
766,5.373763,10.000000,0
767,5.384449,10.000000,0
768,5.333042,10.000000,0
769,5.377300,10.000000,0
770,5.378949,10.000000,0
771,5.295042,10.000000,0
772,5.328060,10.000000,0
773,5.382819,10.000000,0
774,5.271950,10.000000,0
775,5.398318,10.000000,0
776,5.333578,10.000000,0
777,5.288467,10.000000,0
778,5.350430,10.000000,0
779,5.298764,10.000000,0
780,5.407911,10.000000,0
781,5.363152,10.000000,0
782,5.244338,10.000000,0
783,5.218782,10.000000,0
784,5.372671,10.000000,0
785,5.375078,10.000000,0
786,5.291116,10.000000,0
787,5.433467,10.000000,0
788,5.336041,10.000000,0
789,5.224876,10.000000,0
790,5.275764,10.000000,0
791,5.359004,10.000000,0
792,5.291060,10.000000,0
793,5.437189,10.000000,0
794,5.289357,10.000000,0
795,5.326652,10.000000,0
796,5.426226,10.000000,0
797,5.409041,10.000000,0
798,5.167449,10.000000,0
799,5.381671,10.000000,0
800,5.368356,10.000000,0
801,5.202431,10.000000,0
802,5.342134,10.000000,0
803,5.297412,10.000000,0
804,5.436078,10.000000,0
805,5.389542,10.000000,0
806,5.347893,10.000000,0
807,5.368764,10.000000,0
808,5.362782,10.000000,0
809,5.293801,10.000000,0
810,5.276968,10.000000,0
811,5.390430,10.000000,0
812,5.225079,10.000000,0
813,5.269931,10.000000,0
814,5.425282,10.000000,0
815,5.333893,10.000000,0
816,5.280709,10.000000,0
817,5.362394,10.000000,0
818,5.345337,10.000000,0
819,5.297504,10.000000,0
820,5.340041,10.000000,0
821,5.157636,10.000000,0
822,5.318468,10.000000,0
823,5.492152,10.000000,0
824,5.333208,10.000000,0
825,5.229005,10.000000,0
826,5.439837,10.000000,0
827,5.416226,10.000000,0
828,5.314838,10.000000,0
829,5.268857,10.000000,0
830,5.484022,10.000000,0
831,5.388726,10.000000,0
832,5.439338,10.000000,0
833,5.350004,10.000000,0
834,5.694928,10.000000,0
835,5.338338,10.000000,0
836,5.452930,10.000000,0
837,5.373227,10.000000,0
838,5.248505,10.000000,0
839,5.354134,10.000000,0
840,5.405356,10.000000,0
841,5.313782,10.000000,0
842,5.412652,10.000000,0
843,5.387800,10.000000,0
844,5.231079,10.000000,0
845,5.296208,10.000000,0
846,5.357246,10.000000,0
847,5.344708,10.000000,0
848,5.429448,10.000000,0
849,5.646614,10.000000,0
850,5.251449,10.000000,0
851,5.376189,10.000000,0
852,5.391912,10.000000,0
853,5.782113,10.000000,0
854,5.619799,10.000000,0
855,5.346208,10.000000,0
856,5.367004,10.000000,0
857,5.292486,10.000000,0
858,5.324264,10.000000,0
859,5.465504,10.000000,0
860,5.365986,10.000000,0
861,5.433115,10.000000,0
862,5.409763,10.000000,0
863,5.361597,10.000000,0
864,5.363819,10.000000,0
865,5.375745,10.000000,0
866,5.439837,10.000000,0
867,5.308319,10.000000,0
868,5.386152,10.000000,0
869,5.502300,10.000000,0
870,5.752261,10.000000,0
871,5.436429,10.000000,0
872,5.443967,10.000000,0
873,5.285931,10.000000,0
874,5.495726,10.000000,0
875,5.391226,10.000000,0
876,5.423171,10.000000,0
877,5.482411,10.000000,0
878,5.344097,10.000000,0
879,5.347134,10.000000,0
880,5.443893,10.000000,0
881,5.231431,10.000000,0
882,5.387652,10.000000,0
883,5.504559,10.000000,0
884,5.369819,10.000000,0
885,5.271801,10.000000,0
886,5.392985,10.000000,0
887,5.382264,10.000000,0
888,5.480373,10.000000,0
889,5.208653,10.000000,0
890,5.377486,10.000000,0
891,5.436337,10.000000,0
892,5.331986,10.000000,0
893,5.425597,10.000000,0
894,5.378634,10.000000,0
895,5.300208,10.000000,0
896,5.395004,10.000000,0
897,5.393356,10.000000,0
898,5.335023,10.000000,0
899,5.275783,10.000000,0
900,5.462911,10.000000,0
901,5.436115,10.000000,0
902,5.429707,10.000000,0
903,5.366560,10.000000,0
904,5.346171,10.000000,0
905,5.276764,10.000000,0
906,5.386115,10.000000,0
907,5.362985,10.000000,0
908,5.320708,10.000000,0
909,5.306023,10.000000,0
910,5.265728,10.000000,0
911,5.369505,10.000000,0
912,5.410078,10.000000,0
913,5.411616,10.000000,0
914,5.197875,10.000000,0
915,5.430689,10.000000,0
916,5.322486,10.000000,0
917,5.277505,10.000000,0
918,5.396282,10.000000,0
919,5.291746,10.000000,0
920,5.379393,10.000000,0
921,5.329005,10.000000,0
922,5.223302,10.000000,0
923,5.415782,10.000000,0
924,6.655811,10.000000,0
925,6.689885,10.000000,0
926,6.972643,10.000000,0
927,6.604886,10.000000,0
928,5.733150,10.000000,0
929,6.525553,10.000000,0
930,6.910569,10.000000,0
931,6.397795,10.000000,0
932,6.238499,10.000000,0
933,6.042907,10.000000,0
934,5.333375,10.000000,0
935,5.339190,10.000000,0
936,5.396152,10.000000,0
937,5.420300,10.000000,0
938,5.292301,10.000000,0
939,5.383467,10.000000,0
940,5.331894,10.000000,0
941,5.189172,10.000000,0
942,5.316264,10.000000,0
943,5.404653,10.000000,0
944,5.221153,10.000000,0
945,5.409412,10.000000,0
946,5.259690,10.000000,0
947,5.326449,10.000000,0
948,5.304727,10.000000,0
949,5.246505,10.000000,0
950,5.312079,10.000000,0
951,5.488466,10.000000,0
952,5.416337,10.000000,0
953,5.213801,10.000000,0
954,5.519392,10.000000,0
955,5.327449,10.000000,0
956,5.296450,10.000000,0
957,5.448522,10.000000,0
958,5.309634,10.000000,0
959,5.325931,10.000000,0
960,5.463467,10.000000,0
961,5.381782,10.000000,0
962,5.371468,10.000000,0
963,5.379763,10.000000,0
964,5.336541,10.000000,0
965,5.380338,10.000000,0
966,5.428041,10.000000,0
967,5.329875,10.000000,0
968,5.297967,10.000000,0
969,5.462726,10.000000,0
970,5.309875,10.000000,0
971,5.349209,10.000000,0
972,5.295856,10.000000,0
973,5.281838,10.000000,0
974,5.379449,10.000000,0
975,5.450670,10.000000,0
976,5.357578,10.000000,0
977,5.347837,10.000000,0
978,5.305597,10.000000,0
979,5.338800,10.000000,0
980,5.359763,10.000000,0
981,5.262597,10.000000,0
982,5.602095,10.000000,0
983,6.982957,10.000000,0
984,5.465411,10.000000,0
985,5.568873,10.000000,0
986,5.798576,10.000000,0
987,5.433245,10.000000,0
988,5.243153,10.000000,0
989,5.606188,10.000000,0
990,5.375190,10.000000,0
991,5.305375,10.000000,0
992,5.360023,10.000000,0
993,5.394208,10.000000,0
994,5.853409,10.000000,0
995,5.405670,10.000000,0
